attendance_id,employee_id,status,leave_type
67969,446,Present,None
67970,310,Present,None
67971,926,Leave,Unpaid
67972,4335,Present,Unpaid
67973,2839,Leave,Casual
67974,1201,Present,Casual
67975,3154,Present,None
67976,2053,Present,Unpaid
67977,4669,Present,Sick
67978,3878,Leave,Earned
67979,3811,Present,Sick
67980,3468,Present,Casual
67981,1395,Present,Sick
67982,1873,Leave,Earned
67983,1529,Present,Casual
67984,2455,Leave,Unpaid
67985,1372,Present,Unpaid
67986,3141,Present,Earned
67987,3657,Present,None
67988,3484,Present,Sick
67989,2437,Leave,Sick
67990,4163,Present,None
67991,774,Present,Casual
67992,1391,Present,None
67993,4084,Leave,Earned
67994,3675,Present,Earned
67995,3576,Present,Unpaid
67996,811,Absent,Sick
67997,4326,Present,Earned
67998,1484,Absent,None
67999,3979,Present,Earned
68000,4499,Present,Unpaid
68001,1323,Present,Unpaid
68002,659,Leave,Sick
68003,1561,Present,Unpaid
68004,1991,Absent,Unpaid
68005,3546,Present,Earned
68006,3545,Absent,None
68007,3515,Present,Sick
68008,1310,Present,None
68009,4946,Leave,Sick
68010,3805,Absent,None
68011,1918,Present,Unpaid
68012,3727,Leave,Unpaid
68013,2296,Present,Sick
68014,4018,WFH,Earned
68015,3758,Leave,None
68016,1015,Present,Unpaid
68017,2681,Present,Casual
68018,772,Present,Casual
68019,1967,Present,Casual
68020,3892,Present,Casual
68021,4378,Present,Earned
68022,3996,Absent,None
68023,3011,Leave,Earned
68024,4701,Leave,Sick
68025,1728,Present,Casual
68026,3833,Present,Unpaid
68027,2415,Present,Sick
68028,2860,Present,Earned
68029,2011,Leave,None
68030,3607,Present,Unpaid
68031,1328,Present,None
68032,2590,Present,Sick
68033,1826,Present,None
68034,299,Present,None
68035,1996,Present,Unpaid
68036,4418,Present,Sick
68037,4713,Present,Sick
68038,1444,Leave,Casual
68039,3197,Present,Casual
68040,551,Present,Sick
68041,4735,Present,Casual
68042,2327,Present,None
68043,275,Present,Sick
68044,3398,Present,Sick
68045,1147,Leave,Unpaid
68046,652,Present,Sick
68047,3523,Present,None
68048,2973,Present,Sick
68049,3081,Present,None
68050,412,Present,Casual
68051,1709,Absent,Unpaid
68052,248,Present,None
68053,1815,Present,Sick
68054,3092,Absent,None
68055,3418,Present,None
68056,4720,Present,Sick
68057,3552,WFH,Earned
68058,2583,WFH,Earned
68059,3379,Present,Earned
68060,4103,WFH,Casual
68061,1939,Present,Earned
68062,4397,Present,Sick
68063,4527,Absent,None
68064,3815,Present,Earned
68065,2510,Present,Casual
68066,4925,Present,Casual
68067,1123,Present,None
68068,2105,Present,Sick
68069,402,Present,Unpaid
68070,3528,Present,Unpaid
68071,3230,WFH,Sick
68072,4096,Present,Unpaid
68073,3184,Present,Casual
68074,4242,Leave,Unpaid
68075,2485,Leave,Sick
68076,2811,Present,Earned
68077,261,Absent,Earned
68078,3803,Present,Unpaid
68079,765,Present,Casual
68080,1653,Present,Unpaid
68081,3515,Present,None
68082,1083,Present,Earned
68083,3818,Present,Unpaid
68084,3333,Present,None
68085,1731,Present,Sick
68086,681,Present,Casual
68087,4024,Present,None
68088,851,Present,None
68089,2326,Present,None
68090,3929,Present,Unpaid
68091,4954,Present,Earned
68092,932,Leave,Casual
68093,4456,Present,None
68094,4269,WFH,Earned
68095,1753,Present,Unpaid
68096,1209,Present,Earned
68097,4318,Present,Sick
68098,3250,Present,Sick
68099,4309,Absent,None
68100,504,Present,Earned
68101,300,Absent,Earned
68102,2063,Present,Unpaid
68103,3544,Present,Earned
68104,4782,Present,None
68105,3276,Present,Casual
68106,134,Present,Earned
68107,2657,WFH,Sick
68108,3767,Present,None
68109,3064,Leave,Casual
68110,191,Present,Sick
68111,2207,Present,Earned
68112,3272,Present,Sick
68113,743,Present,Unpaid
68114,2681,Absent,Casual
68115,2218,Leave,Unpaid
68116,769,Present,Earned
68117,3281,Present,Casual
68118,1266,Leave,Sick
68119,2043,Present,None
68120,4499,Present,Unpaid
68121,2734,Present,Casual
68122,441,Present,Unpaid
68123,2801,Absent,Sick
68124,4869,Present,Earned
68125,3731,Present,Casual
68126,3949,Present,Unpaid
68127,3788,Present,Unpaid
68128,2996,Present,Earned
68129,301,Absent,Sick
68130,4166,Leave,Sick
68131,1650,Present,None
68132,1958,Present,Casual
68133,4388,Present,Unpaid
68134,218,Present,Unpaid
68135,3924,Present,Sick
68136,2220,WFH,None
68137,3606,Present,Sick
68138,4003,Leave,None
68139,3164,Present,Sick
68140,2605,WFH,None
68141,4826,Present,Sick
68142,32,WFH,Unpaid
68143,4636,Present,Earned
68144,3376,Present,Earned
68145,2117,WFH,Casual
68146,1438,Leave,Earned
68147,3159,Leave,Unpaid
68148,3793,Present,Sick
68149,2980,Present,Casual
68150,224,WFH,None
68151,3192,Present,None
68152,4514,Present,Unpaid
68153,444,Present,Casual
68154,4529,Present,Sick
68155,3740,Present,Sick
68156,1804,Present,Unpaid
68157,4940,Present,None
68158,1031,Leave,Sick
68159,4679,Present,None
68160,829,Present,Earned
68161,542,Present,Unpaid
68162,3269,Present,Unpaid
68163,109,Present,Unpaid
68164,2562,Absent,Unpaid
68165,3959,Present,Casual
68166,2205,Present,Earned
68167,712,Present,Casual
68168,1640,Present,Sick
68169,3753,Leave,Casual
68170,4029,Present,Sick
68171,4830,Absent,Unpaid
68172,3291,Present,Sick
68173,4355,Present,None
68174,1595,Leave,Sick
68175,860,Present,Sick
68176,2323,Present,Unpaid
68177,3377,Present,Unpaid
68178,3463,Present,None
68179,1401,Present,Earned
68180,2187,Present,Sick
68181,4021,WFH,Casual
68182,3510,Present,None
68183,1983,Present,Earned
68184,1834,Present,Casual
68185,2897,Present,Sick
68186,1924,Present,None
68187,2082,Present,Unpaid
68188,4119,Present,Unpaid
68189,2461,Leave,None
68190,3689,Leave,Unpaid
68191,2199,Present,None
68192,3844,Present,Sick
68193,112,Leave,Earned
68194,1419,Present,Earned
68195,3083,Present,Sick
68196,3296,Leave,Sick
68197,4897,Present,Earned
68198,1199,Present,Unpaid
68199,4999,Absent,Sick
68200,1207,Present,Sick
68201,1647,Present,Earned
68202,2952,Present,None
68203,3684,Present,Sick
68204,2666,Present,Unpaid
68205,2436,Leave,Sick
68206,4378,Present,Casual
68207,322,Leave,Sick
68208,4146,Present,Unpaid
68209,4518,Present,Unpaid
68210,260,Leave,Earned
68211,2653,Present,Unpaid
68212,1217,Present,Earned
68213,1308,Absent,Earned
68214,1076,Present,Unpaid
68215,4546,Leave,Sick
68216,4127,Present,Unpaid
68217,2581,Leave,Unpaid
68218,4755,Present,Earned
68219,1254,Leave,Earned
68220,1027,Leave,None
68221,3243,Present,Sick
68222,4229,Present,Earned
68223,1611,Present,Sick
68224,1790,Present,Earned
68225,2227,Present,Earned
68226,281,Present,Unpaid
68227,465,Present,Casual
68228,2075,Present,Unpaid
68229,3818,Present,Unpaid
68230,1662,Leave,Casual
68231,1184,Present,Sick
68232,4088,Present,Earned
68233,3927,Leave,Sick
68234,2849,Leave,Casual
68235,2173,Present,Earned
68236,2591,Absent,None
68237,4168,Present,Sick
68238,3088,Leave,None
68239,2275,Present,Casual
68240,83,Present,Earned
68241,571,Present,Casual
68242,4189,Present,None
68243,1165,Leave,Sick
68244,3436,WFH,Casual
68245,882,Leave,Unpaid
68246,4841,Present,Earned
68247,137,Present,Casual
68248,3929,Present,Unpaid
68249,1859,Present,Unpaid
68250,4210,Leave,Casual
68251,1478,Leave,Earned
68252,3068,Present,Sick
68253,4993,Present,Unpaid
68254,2939,Present,Unpaid
68255,1653,Leave,Casual
68256,4036,Present,Casual
68257,990,Present,Unpaid
68258,4510,Present,Earned
68259,3670,Present,Sick
68260,348,Present,Casual
68261,909,Leave,Earned
68262,2148,Present,Unpaid
68263,280,Leave,None
68264,3190,Present,Unpaid
68265,2981,Present,Earned
68266,750,Present,None
68267,2160,WFH,None
68268,4652,WFH,None
68269,2435,Present,Unpaid
68270,1980,Present,None
68271,133,Present,Sick
68272,2736,Present,Unpaid
68273,4270,Present,None
68274,4801,Leave,Unpaid
68275,3582,Present,Unpaid
68276,3413,Absent,None
68277,2939,Leave,Sick
68278,2162,Present,Earned
68279,820,Present,Casual
68280,4996,Present,Unpaid
68281,4660,Present,Earned
68282,4553,Present,Unpaid
68283,823,Present,Unpaid
68284,1319,Present,Sick
68285,3849,Present,None
68286,993,Present,Unpaid
68287,89,Present,Unpaid
68288,1284,Present,Earned
68289,1217,Leave,Casual
68290,1260,Present,Casual
68291,1184,Present,Unpaid
68292,2906,Present,Unpaid
68293,1707,Present,Earned
68294,3448,Present,Unpaid
68295,365,Present,Casual
68296,2960,Present,Earned
68297,2408,Present,None
68298,2737,Present,None
68299,4194,Present,None
68300,4210,Present,Unpaid
68301,1980,Present,Sick
68302,2719,Present,Earned
68303,2353,Present,Sick
68304,1969,Present,Earned
68305,3454,Present,None
68306,2000,Present,Sick
68307,4876,Present,Sick
68308,3322,Present,Unpaid
68309,3304,Present,Sick
68310,3290,Leave,Sick
68311,3496,Present,Sick
68312,2950,Present,Unpaid
68313,914,Present,None
68314,2455,Present,Earned
68315,2200,Present,Earned
68316,246,Present,None
68317,579,Leave,Sick
68318,3071,Present,Sick
68319,3219,Present,Casual
68320,1172,Present,Unpaid
68321,643,Leave,Unpaid
68322,338,Present,Unpaid
68323,2481,Present,None
68324,923,Present,Unpaid
68325,2297,Present,Sick
68326,4948,WFH,Casual
68327,2774,Leave,Casual
68328,4382,Present,None
68329,3396,Present,Earned
68330,1819,Present,Sick
68331,2982,Present,None
68332,2354,Present,None
68333,3975,Present,Unpaid
68334,3172,Present,Sick
68335,2711,Present,Casual
68336,2062,Present,Sick
68337,2320,Present,Sick
68338,3237,Absent,Earned
68339,3937,Leave,Casual
68340,3781,Present,Sick
68341,1060,Leave,Earned
68342,3474,Leave,None
68343,4688,Leave,None
68344,2480,Leave,Casual
68345,2842,Present,Casual
68346,2362,Present,Unpaid
68347,2269,Leave,None
68348,2611,Present,Sick
68349,752,Present,Sick
68350,2042,Present,Earned
68351,4499,Leave,Unpaid
68352,3546,WFH,Earned
68353,2616,Present,Sick
68354,412,Present,Sick
68355,4891,Present,Unpaid
68356,4939,Present,Earned
68357,4169,Present,Casual
68358,689,Present,Earned
68359,1104,Present,None
68360,91,Present,None
68361,2366,Present,Unpaid
68362,3340,Present,Unpaid
68363,4250,Present,Sick
68364,984,WFH,Casual
68365,4339,Present,Sick
68366,1073,Leave,Sick
68367,2889,Present,Sick
68368,3577,Present,Unpaid
68369,577,Present,Earned
68370,3846,Leave,None
68371,2910,Present,Casual
68372,4796,Present,None
68373,2042,Leave,Casual
68374,414,Present,Sick
68375,1966,Present,None
68376,1000,Present,Casual
68377,4440,Present,Sick
68378,4515,Present,Earned
68379,1824,Present,Earned
68380,780,Present,Unpaid
68381,4779,Leave,Earned
68382,1791,Leave,Earned
68383,1926,WFH,Earned
68384,2046,Present,Unpaid
68385,2676,Present,Sick
68386,4567,Leave,Casual
68387,3015,Present,Sick
68388,3246,Present,None
68389,3902,Present,Casual
68390,4130,Present,Sick
68391,2472,Present,Casual
68392,575,Present,Casual
68393,4202,Present,Unpaid
68394,3914,Present,None
68395,3504,Present,Casual
68396,4015,Present,Unpaid
68397,2048,Present,Unpaid
68398,888,Leave,Sick
68399,1844,Leave,Unpaid
68400,1457,Present,Unpaid
68401,3314,Present,Sick
68402,177,Present,None
68403,3060,Present,Earned
68404,724,Present,Casual
68405,3399,Absent,Earned
68406,3693,Present,Earned
68407,1984,Present,None
68408,3555,Present,None
68409,3391,Present,Unpaid
68410,4124,Leave,Unpaid
68411,3668,Present,None
68412,364,Present,Casual
68413,423,Present,None
68414,3889,Present,Casual
68415,3476,Leave,Unpaid
68416,3660,Present,Casual
68417,1802,Present,Earned
68418,1229,Present,Unpaid
68419,409,Present,Casual
68420,560,Absent,Casual
68421,300,Present,Casual
68422,575,Present,Earned
68423,226,Absent,Sick
68424,3977,Present,Earned
68425,1342,Present,Sick
68426,3368,WFH,Sick
68427,627,Present,None
68428,4401,WFH,Earned
68429,2403,Present,Sick
68430,1859,Present,Unpaid
68431,4003,WFH,Sick
68432,677,Leave,None
68433,2882,Present,None
68434,3206,Present,None
68435,382,Leave,Earned
68436,4571,Present,Sick
68437,2197,Present,None
68438,1822,Present,Unpaid
68439,4226,Present,Casual
68440,892,Present,Casual
68441,3755,Present,Earned
68442,508,Leave,Sick
68443,4381,Present,Casual
68444,3085,Present,Sick
68445,91,Leave,None
68446,1829,Absent,Casual
68447,3962,Present,Sick
68448,4690,Present,Sick
68449,2323,Present,Sick
68450,2784,Leave,Sick
68451,804,Absent,None
68452,3095,Leave,Casual
68453,2242,Absent,Sick
68454,4859,Leave,Unpaid
68455,3416,Present,Sick
68456,1427,Present,Unpaid
68457,3366,Present,Casual
68458,845,Present,Earned
68459,4792,Present,None
68460,3111,Present,Earned
68461,1188,Present,Earned
68462,1591,Present,None
68463,1726,Present,Unpaid
68464,896,Leave,Earned
68465,4862,Leave,Unpaid
68466,3201,Leave,Casual
68467,4285,WFH,Unpaid
68468,829,Present,Earned
68469,3665,Present,Casual
68470,3674,Leave,Sick
68471,1056,Absent,Unpaid
68472,218,WFH,Unpaid
68473,1004,Present,Unpaid
68474,3770,Present,None
68475,4315,Present,Sick
68476,1976,Present,None
68477,326,Present,None
68478,4668,WFH,None
68479,108,Absent,Casual
68480,1882,Present,None
68481,4827,Present,Casual
68482,2289,Present,Casual
68483,4678,Present,Casual
68484,1975,Present,None
68485,4472,Present,Sick
68486,1606,WFH,None
68487,4313,Present,Unpaid
68488,2842,Present,None
68489,1997,Present,None
68490,3971,Present,Earned
68491,4270,Present,Unpaid
68492,1698,Present,Unpaid
68493,2668,Present,Sick
68494,1781,Present,Unpaid
68495,4080,Present,Sick
68496,737,Present,None
68497,3319,Present,Earned
68498,914,Present,Earned
68499,3430,WFH,Casual
68500,1333,Leave,Unpaid
68501,4821,WFH,None
68502,113,Present,Unpaid
68503,2255,Present,Sick
68504,1902,Leave,None
68505,4396,Present,Casual
68506,1887,Present,Sick
68507,2751,Present,None
68508,1584,Present,Casual
68509,640,Leave,Unpaid
68510,206,Leave,Sick
68511,3056,Present,Sick
68512,2983,Present,Unpaid
68513,3337,Present,Sick
68514,4843,Present,Earned
68515,991,Present,Sick
68516,374,Absent,Casual
68517,2679,Present,Sick
68518,466,Absent,Unpaid
68519,2356,Present,Earned
68520,4175,Present,Casual
68521,499,Present,Sick
68522,3134,Present,Sick
68523,2135,Present,None
68524,3892,Leave,None
68525,4730,Present,None
68526,26,Present,Sick
68527,3331,Absent,Sick
68528,692,Present,Sick
68529,210,Present,Earned
68530,3934,Present,Sick
68531,4503,Present,Casual
68532,3932,Present,Casual
68533,3051,Leave,Earned
68534,219,Leave,Casual
68535,1909,Present,None
68536,3050,Present,Earned
68537,635,Present,Sick
68538,2639,Absent,None
68539,4343,Present,Unpaid
68540,2069,Present,None
68541,3492,Leave,Casual
68542,1460,Leave,Casual
68543,3097,Present,None
68544,3901,Present,None
68545,28,Leave,Casual
68546,4032,Leave,Unpaid
68547,1530,Present,Casual
68548,1345,Leave,None
68549,4825,Present,Unpaid
68550,4757,Present,Unpaid
68551,2211,Present,Earned
68552,4232,Present,None
68553,2908,Present,Earned
68554,2130,Present,Earned
68555,4080,Absent,Sick
68556,4260,Present,Unpaid
68557,2218,Present,None
68558,996,Present,Earned
68559,3320,Present,Unpaid
68560,3489,Present,None
68561,2571,Present,Unpaid
68562,2241,Present,Earned
68563,4518,Present,None
68564,2536,Present,Earned
68565,2052,Present,None
68566,805,Present,Casual
68567,3913,Present,None
68568,1576,Present,Sick
68569,4659,Present,Casual
68570,4811,Present,Earned
68571,2070,Leave,Unpaid
68572,3476,Present,Earned
68573,3471,Leave,Sick
68574,3902,Present,Earned
68575,1271,Leave,None
68576,4302,Present,Casual
68577,1342,Present,Unpaid
68578,2345,Present,Sick
68579,1792,Present,None
68580,85,Present,Sick
68581,4423,Present,Sick
68582,4515,Present,Earned
68583,4631,Leave,Casual
68584,3765,Leave,Casual
68585,3095,Present,Sick
68586,1358,Present,Unpaid
68587,4025,Absent,Casual
68588,2888,Present,None
68589,762,Present,Earned
68590,705,Present,Sick
68591,3226,Present,Casual
68592,4521,Absent,Sick
68593,2457,WFH,Casual
68594,35,Leave,Casual
68595,3328,Present,None
68596,4381,Present,Earned
68597,2379,Absent,Casual
68598,3451,Absent,Sick
68599,3987,Absent,Earned
68600,2264,Present,None
68601,2058,Present,Sick
68602,4970,Present,Unpaid
68603,479,Present,Sick
68604,92,Present,Sick
68605,1428,Present,Unpaid
68606,2156,Present,Earned
68607,4224,Present,Sick
68608,3428,Present,Casual
68609,918,Present,Casual
68610,3304,Absent,Sick
68611,4138,Absent,None
68612,296,Present,None
68613,2032,Present,Casual
68614,1364,Present,Casual
68615,2740,Present,Unpaid
68616,3210,WFH,None
68617,3016,Present,Unpaid
68618,4455,Present,None
68619,1389,Present,Earned
68620,2552,Present,Earned
68621,528,Leave,Casual
68622,4312,Present,Sick
68623,1704,Present,Sick
68624,3857,Absent,Earned
68625,4669,Present,Casual
68626,1144,Present,None
68627,956,Present,Earned
68628,3478,Present,Sick
68629,1264,Present,Casual
68630,3929,Present,Unpaid
68631,2315,Present,Earned
68632,3240,Present,Casual
68633,1711,Leave,Casual
68634,2956,Present,Unpaid
68635,1010,Present,Unpaid
68636,1969,Present,Casual
68637,490,Leave,Casual
68638,3866,Present,None
68639,2795,Present,None
68640,1954,Present,Earned
68641,2082,Present,Sick
68642,3372,Leave,Unpaid
68643,2333,Present,None
68644,4323,Present,None
68645,2242,Present,None
68646,3160,Present,None
68647,1207,Present,Sick
68648,4410,Present,Casual
68649,1198,Present,Casual
68650,3797,Present,None
68651,3311,Present,Sick
68652,3261,Present,Casual
68653,2409,Present,Earned
68654,4901,WFH,Unpaid
68655,3004,Leave,Earned
68656,3198,Present,None
68657,1376,Leave,Sick
68658,4311,Present,Casual
68659,3144,Leave,Unpaid
68660,4590,Present,Casual
68661,4865,Present,Casual
68662,2391,Present,Earned
68663,3728,Present,Casual
68664,3572,Present,None
68665,1709,Leave,Sick
68666,613,Present,Earned
68667,3080,Present,Unpaid
68668,2758,Present,Casual
68669,1543,Present,Sick
68670,3681,Present,Earned
68671,356,Present,Sick
68672,3693,Present,Unpaid
68673,2158,Present,None
68674,2678,Present,None
68675,2965,Present,Casual
68676,132,Present,Sick
68677,1962,Present,Sick
68678,3891,Present,None
68679,666,Present,Casual
68680,1904,Leave,None
68681,4648,Present,Unpaid
68682,744,Leave,Casual
68683,3026,Present,Casual
68684,1592,Leave,Earned
68685,520,Present,Unpaid
68686,3440,Present,Sick
68687,2252,Present,Unpaid
68688,3109,Present,Earned
68689,4926,Present,Unpaid
68690,383,Present,Unpaid
68691,214,Present,None
68692,1236,Present,Earned
68693,4148,Present,Sick
68694,146,Present,Earned
68695,4940,Present,None
68696,4391,Present,None
68697,3385,Leave,Unpaid
68698,2972,Present,Sick
68699,3501,Present,None
68700,2091,Present,Earned
68701,3142,Present,Unpaid
68702,3679,Present,Earned
68703,2053,Present,Earned
68704,4125,Present,Earned
68705,1469,Present,Earned
68706,2327,WFH,Earned
68707,4142,Present,Casual
68708,724,Present,Casual
68709,4831,Present,Unpaid
68710,107,Present,Unpaid
68711,1894,Absent,None
68712,4690,Leave,Earned
68713,1001,Leave,None
68714,895,Present,Earned
68715,512,Present,Unpaid
68716,2921,Absent,Casual
68717,2462,Present,Unpaid
68718,409,Present,Earned
68719,3102,Present,Earned
68720,4303,Present,Earned
68721,1785,Present,Unpaid
68722,3115,Present,Unpaid
68723,4805,Absent,None
68724,4935,Leave,Casual
68725,3808,Leave,Sick
68726,3044,Present,Unpaid
68727,129,Present,Earned
68728,843,Present,Unpaid
68729,1670,WFH,Unpaid
68730,149,Present,Earned
68731,3630,Present,None
68732,2222,Present,None
68733,3052,Present,Casual
68734,948,Present,Casual
68735,2005,Present,None
68736,3605,Present,Unpaid
68737,599,Absent,None
68738,815,Leave,None
