employee_id,employee_name,department,facility_id,designation,status
3063,Employee-3063,HR,44,Senior Manager,Active
3064,Employee-3064,Operations,4,L4,Active
3065,Employee-3065,Support,34,Manager,Active
3066,Employee-3066,IT,2,L4,Active
3067,Employee-3067,Sales,5,Manager,Active
3068,Employee-3068,HR,10,Manager,Active
3069,Employee-3069,Sales,32,L3,Active
3070,Employee-3070,HR,42,Senior Manager,Active
3071,Employee-3071,Sales,41,L1,Active
3072,Employee-3072,Finance,13,Manager,Active
3073,Employee-3073,HR,39,Senior Manager,Active
3074,Employee-3074,Sales,5,L2,Active
3075,Employee-3075,IT,10,L4,Active
3076,Employee-3076,Finance,10,L2,Active
3077,Employee-3077,Finance,38,L4,Active
3078,Employee-3078,IT,27,L3,Active
3079,Employee-3079,Sales,21,Manager,Active
3080,Employee-3080,Operations,8,L1,Active
3081,Employee-3081,IT,1,Manager,Active
3082,Employee-3082,Sales,28,L4,Active
3083,Employee-3083,IT,49,L1,Active
3084,Employee-3084,IT,39,Manager,Active
3085,Employee-3085,HR,14,L1,Active
3086,Employee-3086,Sales,21,L4,Active
3087,Employee-3087,Operations,30,L3,Active
3088,Employee-3088,HR,21,L3,Active
3089,Employee-3089,IT,49,Manager,Active
3090,Employee-3090,Support,9,L2,Active
3091,Employee-3091,IT,17,L4,Active
3092,Employee-3092,IT,5,Manager,Active
3093,Employee-3093,Sales,31,Manager,Active
3094,Employee-3094,Sales,40,L3,Active
3095,Employee-3095,HR,38,L1,Active
3096,Employee-3096,Operations,43,L4,Active
3097,Employee-3097,HR,19,L1,Active
3098,Employee-3098,Finance,36,Senior Manager,Active
3099,Employee-3099,IT,50,Senior Manager,Active
3100,Employee-3100,Support,33,L4,Active
3101,Employee-3101,IT,13,L2,Active
3102,Employee-3102,IT,14,Senior Manager,Active
3103,Employee-3103,HR,33,L3,Active
3104,Employee-3104,Support,29,L2,Active
3105,Employee-3105,Support,43,Manager,Active
3106,Employee-3106,Support,49,Senior Manager,Active
3107,Employee-3107,HR,36,L3,Active
3108,Employee-3108,IT,44,Manager,Active
3109,Employee-3109,HR,10,L2,Active
3110,Employee-3110,Sales,31,L4,Active
3111,Employee-3111,Sales,6,Manager,Active
3112,Employee-3112,HR,1,L1,Active
3113,Employee-3113,Support,7,L4,Active
3114,Employee-3114,IT,27,L4,Active
3115,Employee-3115,HR,21,L2,Active
3116,Employee-3116,HR,28,L2,Active
3117,Employee-3117,HR,16,L3,Active
3118,Employee-3118,Finance,46,L3,Active
3119,Employee-3119,Sales,23,L1,Active
3120,Employee-3120,Support,20,L4,Active
3121,Employee-3121,Operations,38,L1,Inactive
3122,Employee-3122,Support,25,L1,Active
3123,Employee-3123,Operations,28,L2,Active
3124,Employee-3124,Finance,5,L1,Active
3125,Employee-3125,HR,21,L1,Active
3126,Employee-3126,Finance,18,Manager,Active
3127,Employee-3127,Finance,47,L3,Active
3128,Employee-3128,IT,6,L3,Inactive
3129,Employee-3129,Sales,29,L4,Active
3130,Employee-3130,Operations,19,L3,Active
3131,Employee-3131,HR,33,Senior Manager,Active
3132,Employee-3132,Operations,1,L4,Active
3133,Employee-3133,Support,45,Manager,Active
3134,Employee-3134,Operations,3,L3,Active
3135,Employee-3135,Support,42,Manager,Active
3136,Employee-3136,Sales,21,L3,Active
3137,Employee-3137,Support,35,L3,Active
3138,Employee-3138,Operations,41,Manager,Active
3139,Employee-3139,Operations,40,L1,Active
3140,Employee-3140,Support,3,L1,Active
3141,Employee-3141,Finance,25,L1,Active
3142,Employee-3142,Sales,45,Senior Manager,Active
3143,Employee-3143,IT,38,L1,Active
3144,Employee-3144,HR,45,L3,Active
3145,Employee-3145,Operations,20,L2,Active
3146,Employee-3146,HR,44,Manager,Active
3147,Employee-3147,IT,45,L2,Active
3148,Employee-3148,HR,34,Senior Manager,Active
3149,Employee-3149,IT,21,L2,Active
3150,Employee-3150,Support,48,L4,Active
3151,Employee-3151,Finance,23,L1,Active
3152,Employee-3152,Operations,6,Senior Manager,Active
3153,Employee-3153,IT,13,L3,Active
3154,Employee-3154,HR,49,L1,Active
3155,Employee-3155,Operations,23,L1,Active
3156,Employee-3156,Finance,9,L2,Active
3157,Employee-3157,Support,17,L4,Active
3158,Employee-3158,Operations,2,L1,Inactive
3159,Employee-3159,IT,19,Manager,Active
3160,Employee-3160,Finance,19,Manager,Active
3161,Employee-3161,HR,7,L1,Active
3162,Employee-3162,Finance,42,L2,Active
3163,Employee-3163,Finance,42,L2,Active
3164,Employee-3164,Sales,20,L3,Active
3165,Employee-3165,Finance,9,Senior Manager,Active
3166,Employee-3166,Finance,17,Senior Manager,Active
3167,Employee-3167,Operations,27,Senior Manager,Active
3168,Employee-3168,HR,47,L4,Active
3169,Employee-3169,Operations,2,L2,Inactive
3170,Employee-3170,Operations,36,L3,Active
3171,Employee-3171,IT,19,Manager,Active
3172,Employee-3172,Operations,17,Senior Manager,Active
3173,Employee-3173,Sales,5,Manager,Active
3174,Employee-3174,Sales,39,Manager,Active
3175,Employee-3175,IT,18,L1,Active
3176,Employee-3176,Support,7,L4,Active
3177,Employee-3177,HR,17,L3,Inactive
3178,Employee-3178,HR,39,L4,Active
3179,Employee-3179,Operations,36,L1,Active
3180,Employee-3180,Operations,40,L3,Active
3181,Employee-3181,Support,45,L3,Active
3182,Employee-3182,Operations,4,L2,Active
3183,Employee-3183,HR,38,L4,Active
3184,Employee-3184,Finance,25,L4,Active
3185,Employee-3185,Sales,5,L2,Active
3186,Employee-3186,Finance,30,Manager,Active
3187,Employee-3187,Finance,12,L1,Active
3188,Employee-3188,HR,4,L4,Active
3189,Employee-3189,Finance,24,L2,Active
3190,Employee-3190,Support,29,L3,Active
3191,Employee-3191,IT,9,Senior Manager,Active
3192,Employee-3192,Operations,4,L2,Active
3193,Employee-3193,IT,24,Senior Manager,Active
3194,Employee-3194,Sales,14,Manager,Active
3195,Employee-3195,Operations,5,L1,Active
3196,Employee-3196,Finance,18,Senior Manager,Active
3197,Employee-3197,Sales,42,Manager,Active
3198,Employee-3198,Operations,19,Senior Manager,Active
3199,Employee-3199,Support,12,L3,Active
3200,Employee-3200,Support,18,L3,Active
3201,Employee-3201,Support,17,L3,Active
3202,Employee-3202,Support,30,L3,Inactive
3203,Employee-3203,Finance,24,L2,Active
3204,Employee-3204,IT,11,L3,Active
3205,Employee-3205,Operations,35,L3,Active
3206,Employee-3206,Finance,23,L2,Active
3207,Employee-3207,Support,17,L3,Active
3208,Employee-3208,IT,1,Manager,Active
3209,Employee-3209,Sales,15,Manager,Active
3210,Employee-3210,Sales,32,L4,Active
3211,Employee-3211,Sales,9,Manager,Active
3212,Employee-3212,Support,15,L1,Active
3213,Employee-3213,Sales,28,L1,Active
3214,Employee-3214,HR,24,L1,Active
3215,Employee-3215,Operations,35,L2,Active
3216,Employee-3216,Operations,22,Manager,Active
3217,Employee-3217,Support,27,L1,Active
3218,Employee-3218,HR,19,L4,Active
3219,Employee-3219,Finance,45,L2,Active
3220,Employee-3220,Finance,12,L4,Active
3221,Employee-3221,Sales,20,Manager,Active
3222,Employee-3222,IT,1,L3,Active
3223,Employee-3223,Finance,21,L4,Active
3224,Employee-3224,IT,49,L3,Inactive
3225,Employee-3225,Operations,45,L2,Active
3226,Employee-3226,IT,1,L4,Active
3227,Employee-3227,Operations,10,L4,Active
3228,Employee-3228,HR,47,Senior Manager,Active
3229,Employee-3229,HR,32,L2,Active
3230,Employee-3230,Support,39,L2,Active
3231,Employee-3231,Support,22,L1,Active
3232,Employee-3232,Sales,18,Manager,Active
3233,Employee-3233,Finance,48,L4,Active
3234,Employee-3234,Sales,46,L4,Active
3235,Employee-3235,Operations,32,L2,Active
3236,Employee-3236,Sales,27,L2,Inactive
3237,Employee-3237,IT,28,Manager,Active
3238,Employee-3238,Operations,18,L2,Active
3239,Employee-3239,Support,39,L3,Active
3240,Employee-3240,HR,49,L3,Active
3241,Employee-3241,Support,29,Senior Manager,Active
3242,Employee-3242,Finance,18,L3,Active
3243,Employee-3243,Operations,44,L3,Active
3244,Employee-3244,Operations,8,Manager,Active
3245,Employee-3245,IT,31,L4,Active
3246,Employee-3246,Finance,34,L3,Active
3247,Employee-3247,HR,7,Senior Manager,Active
3248,Employee-3248,Operations,36,L2,Active
3249,Employee-3249,Operations,18,L3,Active
3250,Employee-3250,IT,38,Senior Manager,Active
3251,Employee-3251,Sales,9,Manager,Active
3252,Employee-3252,HR,9,L2,Inactive
3253,Employee-3253,Support,46,Senior Manager,Active
3254,Employee-3254,Finance,8,L3,Active
3255,Employee-3255,Operations,35,L4,Active
3256,Employee-3256,Operations,18,L2,Active
3257,Employee-3257,Support,5,L2,Active
3258,Employee-3258,HR,14,L4,Inactive
3259,Employee-3259,Sales,28,L2,Active
3260,Employee-3260,Operations,30,L3,Active
3261,Employee-3261,HR,4,L2,Active
3262,Employee-3262,Support,39,L3,Active
3263,Employee-3263,IT,20,L4,Active
3264,Employee-3264,Sales,25,L1,Active
3265,Employee-3265,Finance,28,L4,Active
3266,Employee-3266,Operations,12,L3,Active
3267,Employee-3267,HR,2,Manager,Active
3268,Employee-3268,IT,43,L4,Active
3269,Employee-3269,Finance,14,Manager,Active
3270,Employee-3270,HR,22,Manager,Active
3271,Employee-3271,HR,31,L3,Active
3272,Employee-3272,Finance,23,L3,Active
3273,Employee-3273,IT,48,L1,Active
3274,Employee-3274,Support,20,Senior Manager,Active
3275,Employee-3275,IT,38,L2,Active
3276,Employee-3276,Sales,4,L4,Active
3277,Employee-3277,Operations,15,L3,Active
3278,Employee-3278,Finance,24,L4,Active
3279,Employee-3279,Support,25,Senior Manager,Active
3280,Employee-3280,Finance,1,Senior Manager,Active
3281,Employee-3281,Finance,7,Manager,Active
3282,Employee-3282,IT,31,L2,Active
3283,Employee-3283,Operations,12,L1,Active
3284,Employee-3284,Sales,42,L4,Active
3285,Employee-3285,HR,5,L2,Active
3286,Employee-3286,HR,44,L1,Active
3287,Employee-3287,Finance,50,L4,Active
3288,Employee-3288,Operations,42,L2,Active
3289,Employee-3289,Support,38,L3,Active
3290,Employee-3290,IT,12,L4,Active
3291,Employee-3291,Operations,39,L2,Active
3292,Employee-3292,Operations,18,Senior Manager,Active
3293,Employee-3293,IT,2,L1,Active
3294,Employee-3294,Finance,10,L2,Active
3295,Employee-3295,Operations,15,L3,Active
3296,Employee-3296,HR,30,L4,Active
3297,Employee-3297,IT,44,L4,Active
3298,Employee-3298,Support,17,L4,Active
3299,Employee-3299,Sales,4,L3,Active
3300,Employee-3300,Finance,7,L1,Active
3301,Employee-3301,IT,41,L4,Active
3302,Employee-3302,Sales,31,L1,Active
3303,Employee-3303,Sales,39,L2,Inactive
3304,Employee-3304,Support,34,Senior Manager,Active
3305,Employee-3305,Operations,6,Senior Manager,Active
3306,Employee-3306,Support,50,L1,Active
3307,Employee-3307,Operations,38,L1,Active
3308,Employee-3308,Operations,45,Senior Manager,Active
3309,Employee-3309,IT,34,L4,Active
3310,Employee-3310,IT,44,Manager,Active
3311,Employee-3311,Finance,15,Manager,Active
3312,Employee-3312,Operations,14,L3,Active
3313,Employee-3313,Sales,6,Senior Manager,Active
3314,Employee-3314,HR,50,Senior Manager,Active
3315,Employee-3315,Finance,37,L3,Active
3316,Employee-3316,IT,50,Manager,Active
3317,Employee-3317,Support,32,L2,Active
3318,Employee-3318,Finance,3,L4,Active
3319,Employee-3319,Finance,3,L4,Active
3320,Employee-3320,Finance,22,L2,Active
3321,Employee-3321,Finance,22,L2,Active
3322,Employee-3322,HR,10,Manager,Active
3323,Employee-3323,Support,3,L3,Active
3324,Employee-3324,Support,12,L2,Active
3325,Employee-3325,Support,29,L3,Active
3326,Employee-3326,Operations,48,L1,Active
3327,Employee-3327,Sales,17,L4,Active
3328,Employee-3328,Support,7,Manager,Active
3329,Employee-3329,Finance,13,L4,Active
3330,Employee-3330,Finance,2,Manager,Active
3331,Employee-3331,Support,4,L1,Active
3332,Employee-3332,Support,10,L4,Active
3333,Employee-3333,Finance,39,L1,Active
3334,Employee-3334,Operations,24,Manager,Active
3335,Employee-3335,IT,17,L2,Active
3336,Employee-3336,IT,6,L4,Active
3337,Employee-3337,Support,19,L1,Active
3338,Employee-3338,HR,5,Senior Manager,Active
3339,Employee-3339,Support,32,L4,Inactive
3340,Employee-3340,Support,10,L4,Active
3341,Employee-3341,IT,9,L4,Active
3342,Employee-3342,Finance,27,L3,Active
3343,Employee-3343,Support,13,L1,Active
3344,Employee-3344,Finance,19,L1,Active
3345,Employee-3345,Finance,21,L4,Active
3346,Employee-3346,HR,24,L2,Active
3347,Employee-3347,Finance,38,L4,Active
3348,Employee-3348,IT,4,L3,Active
3349,Employee-3349,Operations,24,Manager,Inactive
3350,Employee-3350,Operations,35,L3,Active
3351,Employee-3351,Sales,3,L2,Active
3352,Employee-3352,Support,4,L4,Active
3353,Employee-3353,IT,37,L1,Active
3354,Employee-3354,Finance,40,Senior Manager,Active
3355,Employee-3355,Operations,48,L4,Active
3356,Employee-3356,IT,35,L2,Active
3357,Employee-3357,Operations,31,L1,Inactive
3358,Employee-3358,Finance,44,L3,Active
3359,Employee-3359,Operations,25,Manager,Active
3360,Employee-3360,Support,40,Manager,Active
3361,Employee-3361,Support,13,L4,Active
3362,Employee-3362,Sales,4,L3,Active
3363,Employee-3363,Sales,46,Senior Manager,Active
3364,Employee-3364,Operations,14,Senior Manager,Active
3365,Employee-3365,IT,13,L2,Active
3366,Employee-3366,Support,27,Manager,Active
3367,Employee-3367,IT,6,L3,Active
3368,Employee-3368,IT,17,L4,Active
3369,Employee-3369,Operations,36,L1,Active
3370,Employee-3370,IT,40,L4,Active
3371,Employee-3371,Support,49,L4,Active
3372,Employee-3372,Finance,35,L3,Active
3373,Employee-3373,Sales,17,Manager,Active
3374,Employee-3374,Finance,41,L3,Active
3375,Employee-3375,IT,2,L1,Active
3376,Employee-3376,Finance,13,L3,Active
3377,Employee-3377,Support,2,L2,Active
3378,Employee-3378,Support,28,L4,Active
3379,Employee-3379,IT,43,Manager,Active
3380,Employee-3380,Operations,26,Senior Manager,Active
3381,Employee-3381,Finance,22,L1,Active
3382,Employee-3382,Operations,47,Senior Manager,Active
3383,Employee-3383,Operations,43,L4,Active
3384,Employee-3384,HR,3,L3,Active
3385,Employee-3385,IT,35,Senior Manager,Active
3386,Employee-3386,Sales,12,L2,Active
3387,Employee-3387,Support,24,L3,Active
3388,Employee-3388,Support,5,L4,Active
3389,Employee-3389,IT,20,Senior Manager,Active
3390,Employee-3390,Sales,39,L1,Active
3391,Employee-3391,Support,39,Senior Manager,Active
3392,Employee-3392,IT,13,Senior Manager,Active
3393,Employee-3393,Support,41,Manager,Active
3394,Employee-3394,Operations,45,Senior Manager,Active
3395,Employee-3395,Finance,12,L4,Active
3396,Employee-3396,Finance,13,L1,Active
3397,Employee-3397,Support,10,L4,Active
3398,Employee-3398,HR,33,L2,Active
3399,Employee-3399,Sales,40,L3,Active
3400,Employee-3400,Sales,16,Senior Manager,Active
3401,Employee-3401,Sales,45,Manager,Active
3402,Employee-3402,Operations,35,L1,Active
3403,Employee-3403,Sales,3,Manager,Active
3404,Employee-3404,Finance,5,Manager,Active
3405,Employee-3405,Operations,26,Manager,Active
3406,Employee-3406,IT,11,Senior Manager,Active
3407,Employee-3407,Sales,7,L1,Active
3408,Employee-3408,Sales,10,L1,Active
3409,Employee-3409,IT,42,Manager,Active
3410,Employee-3410,Sales,34,L3,Active
3411,Employee-3411,IT,3,Senior Manager,Active
3412,Employee-3412,Operations,8,Senior Manager,Inactive
3413,Employee-3413,Finance,31,L4,Active
3414,Employee-3414,IT,11,Senior Manager,Active
3415,Employee-3415,HR,45,Manager,Active
3416,Employee-3416,IT,7,L2,Active
3417,Employee-3417,Sales,45,Manager,Active
3418,Employee-3418,Operations,2,L1,Active
3419,Employee-3419,Support,6,Senior Manager,Active
3420,Employee-3420,Operations,41,Senior Manager,Active
3421,Employee-3421,Support,32,L4,Active
3422,Employee-3422,IT,20,L2,Active
3423,Employee-3423,Finance,34,Senior Manager,Active
3424,Employee-3424,HR,50,L4,Active
3425,Employee-3425,Operations,16,L4,Active
3426,Employee-3426,Sales,25,L2,Active
3427,Employee-3427,Support,12,Manager,Active
3428,Employee-3428,Sales,7,Manager,Active
3429,Employee-3429,Finance,39,Manager,Inactive
3430,Employee-3430,Support,17,L3,Active
3431,Employee-3431,Operations,45,Manager,Active
3432,Employee-3432,IT,11,L2,Inactive
3433,Employee-3433,Sales,6,L3,Active
3434,Employee-3434,Finance,23,Manager,Active
3435,Employee-3435,Operations,27,L3,Active
3436,Employee-3436,Operations,46,L2,Active
3437,Employee-3437,Operations,6,Manager,Active
3438,Employee-3438,Operations,38,L1,Active
3439,Employee-3439,Support,2,Senior Manager,Active
3440,Employee-3440,Operations,22,L2,Active
3441,Employee-3441,Sales,20,L4,Active
3442,Employee-3442,Finance,25,L4,Active
3443,Employee-3443,Support,15,L2,Active
3444,Employee-3444,Operations,49,L4,Active
3445,Employee-3445,HR,29,L2,Active
3446,Employee-3446,HR,8,L1,Active
3447,Employee-3447,Finance,37,L2,Active
3448,Employee-3448,IT,49,Manager,Active
3449,Employee-3449,IT,33,Manager,Active
3450,Employee-3450,Support,22,L3,Active
3451,Employee-3451,Support,50,L4,Active
3452,Employee-3452,Support,47,Senior Manager,Active
3453,Employee-3453,IT,5,L4,Active
3454,Employee-3454,HR,39,L2,Active
3455,Employee-3455,IT,18,Senior Manager,Active
3456,Employee-3456,Sales,38,Senior Manager,Active
3457,Employee-3457,Operations,37,L4,Active
3458,Employee-3458,Support,30,Senior Manager,Active
3459,Employee-3459,HR,31,Senior Manager,Active
3460,Employee-3460,Finance,10,Manager,Active
3461,Employee-3461,Finance,15,L1,Active
3462,Employee-3462,Operations,42,L2,Active
3463,Employee-3463,HR,48,L4,Active
3464,Employee-3464,IT,44,Manager,Active
3465,Employee-3465,IT,18,L3,Active
3466,Employee-3466,Sales,23,Senior Manager,Active
3467,Employee-3467,Sales,33,Senior Manager,Active
3468,Employee-3468,IT,16,L4,Active
3469,Employee-3469,Finance,38,L1,Active
3470,Employee-3470,Support,35,L1,Active
3471,Employee-3471,Finance,34,L4,Active
3472,Employee-3472,Sales,28,L4,Active
3473,Employee-3473,Operations,2,Manager,Active
3474,Employee-3474,IT,30,L4,Active
3475,Employee-3475,Sales,13,L3,Active
3476,Employee-3476,Sales,41,Manager,Active
3477,Employee-3477,Support,16,Senior Manager,Active
3478,Employee-3478,IT,5,Senior Manager,Active
3479,Employee-3479,Support,28,Senior Manager,Active
3480,Employee-3480,IT,39,Senior Manager,Active
3481,Employee-3481,Support,45,L2,Active
3482,Employee-3482,Finance,20,L3,Active
3483,Employee-3483,Operations,24,Manager,Active
3484,Employee-3484,Operations,27,Manager,Active
3485,Employee-3485,IT,30,Senior Manager,Active
3486,Employee-3486,HR,45,L1,Active
3487,Employee-3487,Sales,27,Manager,Active
3488,Employee-3488,Sales,26,L3,Active
3489,Employee-3489,IT,7,L4,Active
3490,Employee-3490,Support,42,L3,Active
3491,Employee-3491,HR,47,Senior Manager,Active
3492,Employee-3492,Finance,38,Senior Manager,Active
3493,Employee-3493,Support,5,L2,Active
3494,Employee-3494,Support,23,Manager,Active
3495,Employee-3495,IT,28,Manager,Active
3496,Employee-3496,IT,34,Manager,Active
3497,Employee-3497,Sales,15,Senior Manager,Active
3498,Employee-3498,IT,32,Manager,Active
3499,Employee-3499,IT,26,L1,Active
3500,Employee-3500,IT,48,L1,Active
3501,Employee-3501,Sales,31,L4,Active
3502,Employee-3502,Finance,19,Manager,Active
3503,Employee-3503,Finance,9,L2,Active
3504,Employee-3504,IT,29,L4,Inactive
3505,Employee-3505,Sales,39,Senior Manager,Active
3506,Employee-3506,Finance,4,Manager,Active
3507,Employee-3507,Support,3,L1,Active
3508,Employee-3508,Finance,29,L2,Active
3509,Employee-3509,Finance,11,L4,Active
3510,Employee-3510,Sales,33,L2,Active
3511,Employee-3511,Support,38,Manager,Active
3512,Employee-3512,Sales,11,L3,Active
3513,Employee-3513,IT,27,L2,Active
3514,Employee-3514,Operations,33,L2,Active
3515,Employee-3515,Finance,21,Senior Manager,Active
3516,Employee-3516,Operations,39,L1,Active
3517,Employee-3517,Sales,31,Manager,Active
3518,Employee-3518,Sales,38,L2,Active
3519,Employee-3519,Sales,46,Manager,Active
3520,Employee-3520,Operations,2,L1,Active
3521,Employee-3521,Sales,27,Senior Manager,Active
3522,Employee-3522,IT,36,Manager,Active
3523,Employee-3523,Sales,11,L1,Active
3524,Employee-3524,HR,47,L1,Active
3525,Employee-3525,Operations,18,L4,Active
3526,Employee-3526,HR,1,Senior Manager,Active
3527,Employee-3527,Sales,35,Senior Manager,Active
