deployment_id,facility_id,department,sanctioned_positions,actual_headcount
7263,20,Sales,64,116
7264,3,Finance,128,132
7265,22,Support,128,53
7266,18,Sales,11,46
7267,19,Support,99,32
7268,36,Finance,65,53
7269,29,Sales,66,124
7270,24,IT,75,93
7271,41,Finance,59,75
7272,6,IT,71,37
7273,46,Sales,130,119
7274,40,Sales,96,139
7275,27,Support,15,100
7276,29,Sales,147,121
7277,1,Support,80,65
7278,44,Sales,54,107
7279,24,Sales,38,141
7280,7,Support,115,40
7281,2,Support,66,42
7282,1,Finance,37,21
7283,33,Support,63,38
7284,14,HR,131,104
7285,9,HR,95,46
7286,2,HR,69,51
7287,43,HR,115,65
7288,44,IT,45,44
7289,25,Finance,102,72
7290,31,Sales,17,16
7291,27,Finance,41,57
7292,15,Operations,56,95
7293,29,Finance,127,83
7294,39,Finance,46,96
7295,24,HR,58,33
7296,19,Operations,127,75
7297,24,Finance,79,13
7298,5,Support,46,120
7299,31,IT,84,96
7300,46,IT,43,148
7301,5,HR,96,38
7302,32,Support,111,39
7303,15,Sales,42,106
7304,8,Sales,148,128
7305,49,HR,56,124
7306,17,HR,28,124
7307,38,IT,105,38
7308,17,Sales,35,94
7309,28,Finance,47,91
7310,20,Support,41,105
7311,47,Finance,139,69
7312,3,HR,70,86
7313,45,Finance,111,99
7314,4,Support,52,128
7315,11,HR,116,126
7316,4,HR,97,111
7317,36,Operations,57,64
7318,45,Sales,11,22
7319,4,HR,44,41
7320,2,Support,31,54
7321,41,Support,66,38
7322,40,Finance,27,22
7323,41,Sales,70,31
7324,32,Support,66,58
7325,32,IT,71,59
7326,35,Finance,34,27
7327,27,IT,108,137
7328,49,IT,127,51
7329,18,IT,146,60
7330,2,Operations,94,101
7331,23,Sales,102,34
7332,24,Finance,55,13
7333,17,Finance,52,125
7334,47,Finance,21,28
7335,37,Sales,71,39
7336,36,HR,62,46
7337,13,HR,98,79
7338,42,Support,53,87
7339,50,Finance,63,137
7340,31,Support,10,18
7341,7,Operations,50,82
7342,32,Finance,64,11
7343,3,Operations,72,16
7344,8,Operations,17,31
7345,1,IT,108,20
7346,16,Sales,85,121
7347,13,Support,42,51
7348,9,Support,118,112
7349,16,Operations,88,87
7350,34,IT,98,47
7351,50,HR,137,141
7352,2,HR,62,79
7353,22,HR,50,49
7354,29,HR,65,82
7355,50,IT,142,54
7356,34,Support,29,75
7357,34,Finance,86,76
7358,35,Support,114,9
7359,38,IT,149,31
7360,5,Sales,81,57
7361,42,Operations,138,13
7362,41,Finance,69,74
7363,30,Sales,91,43
7364,36,Support,15,42
7365,46,Operations,47,109
7366,44,Finance,75,104
7367,11,Support,116,27
7368,24,HR,81,130
7369,19,HR,118,116
7370,14,IT,63,75
7371,46,IT,104,54
7372,41,Support,12,111
7373,41,HR,93,30
7374,13,Operations,124,41
7375,5,HR,49,45
7376,18,HR,33,112
7377,30,Finance,113,48
7378,2,IT,53,48
7379,21,IT,72,66
7380,47,IT,123,62
7381,38,IT,139,107
7382,17,Operations,73,34
7383,49,IT,55,22
7384,31,Support,88,86
7385,7,Sales,32,17
7386,10,HR,33,118
7387,11,Operations,145,116
7388,15,Support,35,81
7389,46,Operations,66,138
7390,25,IT,147,148
7391,19,IT,80,73
7392,9,IT,56,120
7393,45,Support,22,60
7394,39,IT,128,143
7395,10,HR,42,136
7396,22,HR,75,138
7397,14,Sales,88,146
7398,9,HR,41,89
7399,10,Finance,58,66
7400,25,Sales,92,68
7401,9,Support,36,84
7402,35,Finance,46,44
7403,18,IT,63,14
7404,36,HR,97,24
7405,24,Support,59,98
7406,11,Finance,23,124
7407,33,Sales,15,96
7408,18,Finance,18,56
7409,12,Support,145,73
7410,11,Sales,67,98
7411,29,Finance,95,21
7412,20,Operations,120,32
7413,12,HR,56,145
7414,23,IT,145,34
7415,5,Sales,104,137
7416,27,IT,133,101
7417,12,IT,146,133
7418,11,Finance,72,12
7419,16,IT,130,134
7420,43,IT,114,44
7421,8,Support,44,144
7422,24,Sales,139,93
7423,34,IT,63,53
7424,18,Sales,69,16
7425,15,Operations,130,33
7426,36,Finance,72,132
7427,9,HR,22,10
7428,40,Finance,107,93
7429,32,Operations,63,119
7430,4,IT,87,92
7431,4,Operations,112,34
7432,6,Support,138,126
7433,21,Sales,30,51
7434,23,Sales,129,27
7435,7,Operations,53,101
7436,6,Support,110,67
7437,42,Sales,132,148
7438,39,Finance,137,116
7439,6,Support,37,57
7440,49,IT,64,97
7441,35,Support,76,54
7442,40,Sales,50,14
7443,35,Sales,47,45
7444,1,Sales,130,39
7445,39,Support,129,149
7446,32,Operations,48,60
7447,9,HR,39,139
7448,16,Finance,35,55
7449,18,Operations,108,56
7450,29,HR,93,58
7451,49,IT,128,9
7452,49,Finance,109,83
7453,32,Finance,139,34
7454,31,Sales,17,45
7455,26,HR,50,133
7456,48,Support,100,72
7457,21,Finance,144,64
7458,33,Finance,123,83
7459,45,HR,11,60
7460,13,HR,65,23
7461,17,Sales,34,68
7462,30,Operations,39,137
7463,41,IT,101,86
7464,11,HR,96,26
7465,43,IT,14,72
7466,44,Finance,95,33
7467,19,Operations,61,25
7468,39,Operations,82,13
7469,23,IT,104,121
7470,32,Finance,136,30
7471,42,Support,28,108
7472,43,Operations,65,100
7473,46,Sales,149,62
7474,4,IT,57,102
7475,2,Sales,38,149
7476,21,Support,99,29
7477,1,HR,99,31
7478,33,Finance,104,147
7479,6,Support,77,8
7480,3,Operations,110,44
7481,29,Finance,88,113
7482,10,Operations,26,125
7483,27,IT,45,70
7484,18,IT,103,99
7485,33,Operations,108,104
7486,34,Finance,129,74
7487,39,Operations,117,123
7488,41,Operations,46,140
7489,21,HR,143,57
7490,25,IT,69,42
7491,9,Support,59,79
7492,11,Finance,31,40
7493,2,Sales,98,82
7494,23,Sales,62,58
7495,43,Sales,111,77
7496,37,Finance,82,41
7497,47,HR,43,107
7498,39,Sales,44,105
7499,45,IT,50,43
7500,50,IT,100,45
7501,47,Finance,111,47
7502,20,Support,146,37
7503,12,Finance,118,97
7504,1,Finance,147,118
7505,13,Sales,62,46
7506,36,HR,65,78
7507,43,HR,54,26
7508,40,HR,54,111
7509,35,Sales,94,93
7510,28,Sales,144,90
7511,24,Finance,41,107
7512,40,IT,116,68
7513,30,HR,137,25
7514,37,Support,78,57
7515,26,Sales,64,83
7516,50,IT,79,61
7517,44,IT,22,60
7518,14,Operations,28,129
7519,44,HR,59,59
7520,26,IT,149,66
7521,44,IT,134,145
7522,34,IT,94,33
7523,39,Sales,96,110
7524,42,Support,100,19
7525,20,IT,55,35
7526,37,IT,69,144
7527,24,Sales,55,145
7528,16,Operations,82,83
7529,3,Operations,45,101
7530,14,IT,57,102
7531,1,Support,90,121
7532,43,Operations,59,121
7533,27,Sales,95,34
7534,35,IT,41,73
7535,3,Operations,144,51
7536,18,IT,16,139
7537,11,Operations,149,63
7538,32,IT,122,133
7539,18,IT,60,122
7540,37,HR,138,84
7541,29,Operations,148,127
7542,20,Finance,136,21
7543,4,IT,84,63
7544,5,IT,96,123
7545,17,Operations,89,131
7546,50,Finance,24,112
7547,1,Sales,146,29
7548,46,Sales,110,118
7549,44,Support,62,44
7550,23,Sales,146,63
7551,17,Finance,117,81
7552,29,Support,122,48
7553,4,IT,132,105
7554,25,Operations,70,16
7555,31,Sales,10,122
7556,17,IT,13,113
7557,30,Sales,117,82
7558,39,IT,10,80
7559,41,IT,10,53
7560,33,Sales,71,114
7561,30,Support,26,117
7562,22,Finance,111,23
7563,44,HR,45,145
7564,46,IT,52,96
7565,4,Sales,104,85
7566,42,Finance,89,129
7567,5,IT,93,83
7568,22,HR,11,51
7569,25,Sales,16,22
7570,14,Sales,59,25
7571,39,Sales,128,65
7572,36,Operations,149,49
7573,31,Support,76,34
7574,25,IT,18,116
7575,25,Finance,63,61
7576,28,HR,91,81
7577,43,Operations,118,33
7578,14,Sales,31,30
7579,22,IT,94,86
7580,32,Support,117,44
7581,13,Sales,137,81
7582,32,Support,56,39
7583,29,Operations,137,75
7584,1,IT,121,56
7585,8,Sales,93,143
7586,30,Support,130,126
7587,14,Support,129,105
7588,11,Sales,18,101
7589,16,HR,133,81
7590,12,Support,146,65
7591,13,Finance,64,42
7592,17,IT,145,117
7593,19,IT,75,35
7594,43,HR,75,18
7595,30,IT,55,24
7596,12,Finance,88,122
7597,3,IT,78,61
7598,40,Finance,22,132
7599,3,Finance,27,68
7600,45,Support,54,84
7601,29,Support,57,89
7602,25,HR,35,43
7603,8,Operations,90,32
7604,50,Sales,89,45
7605,14,Sales,144,30
7606,29,Operations,31,35
7607,44,Finance,24,56
7608,28,Sales,109,57
7609,40,Operations,122,32
7610,18,HR,33,14
7611,49,IT,92,97
7612,46,HR,24,36
7613,29,HR,90,10
7614,30,Operations,129,22
7615,9,HR,27,149
7616,33,Finance,138,28
7617,19,Operations,41,8
7618,30,Operations,18,122
7619,28,HR,37,121
7620,40,Operations,38,79
7621,16,Operations,107,116
7622,4,Finance,107,90
7623,34,IT,47,64
7624,47,Operations,48,69
7625,18,HR,91,105
7626,1,IT,84,55
7627,3,Sales,148,48
7628,17,Support,54,53
7629,16,Finance,73,100
7630,30,HR,110,127
7631,7,Operations,93,30
7632,9,Support,99,107
7633,25,Finance,147,51
7634,10,HR,39,147
7635,37,IT,113,101
7636,10,Support,93,60
7637,47,Support,14,80
7638,18,Finance,46,109
7639,6,IT,42,81
7640,22,HR,87,27
7641,45,Finance,114,41
7642,22,Support,129,42
7643,46,Support,23,86
7644,23,IT,89,138
7645,35,IT,147,9
7646,32,Operations,98,149
7647,38,Finance,73,24
7648,28,Support,21,8
7649,26,HR,17,132
7650,28,IT,87,136
7651,44,Operations,146,142
7652,1,IT,139,140
7653,1,Operations,117,84
7654,31,Support,80,14
7655,15,Finance,96,66
7656,28,Operations,23,9
7657,40,Finance,36,147
7658,3,HR,16,81
7659,24,Sales,86,44
7660,16,Support,121,99
7661,48,Operations,34,65
7662,40,Sales,109,18
7663,13,Sales,74,65
7664,13,Operations,30,88
7665,42,Finance,65,145
7666,21,Operations,16,22
7667,43,IT,14,115
7668,6,IT,103,42
7669,41,IT,109,111
7670,38,Operations,18,103
7671,15,Finance,138,95
7672,38,Finance,132,111
7673,18,HR,101,34
7674,38,Support,108,35
7675,31,Operations,129,11
7676,34,Finance,118,44
7677,33,HR,100,104
7678,2,IT,18,24
7679,29,Finance,74,95
7680,5,Finance,10,86
7681,50,HR,75,40
7682,25,Support,135,77
7683,50,Sales,138,10
7684,21,Support,137,65
7685,42,Operations,16,133
7686,39,Support,145,121
7687,47,HR,149,49
7688,27,Support,128,53
7689,19,IT,139,47
7690,25,Finance,60,94
7691,29,HR,140,14
7692,34,Finance,40,25
7693,10,Operations,114,120
7694,14,Sales,40,45
7695,37,Operations,123,139
7696,28,Finance,98,148
7697,13,Operations,104,67
7698,10,IT,127,82
7699,22,HR,63,45
7700,32,Support,115,21
7701,27,Operations,106,59
7702,47,IT,115,111
7703,48,Support,28,121
7704,19,Support,80,57
7705,15,Sales,94,58
7706,5,HR,22,13
7707,18,HR,29,97
7708,36,Operations,137,111
7709,23,Sales,101,116
7710,13,Operations,88,106
7711,2,IT,132,98
7712,38,Finance,104,106
7713,35,Finance,40,20
7714,16,Finance,85,106
7715,8,Support,40,50
7716,41,Support,73,18
7717,14,Support,80,31
7718,1,Finance,119,12
7719,42,HR,26,142
7720,30,HR,38,12
7721,15,Sales,38,22
7722,29,HR,121,63
7723,1,IT,68,130
7724,15,HR,33,105
7725,33,IT,109,37
7726,7,Support,96,94
7727,17,Operations,88,124
7728,27,IT,90,33
7729,18,Finance,121,109
7730,37,HR,61,69
7731,35,Sales,50,121
7732,4,Operations,74,133
7733,36,Sales,70,118
7734,46,Operations,28,84
7735,43,Operations,99,139
7736,43,Operations,137,83
7737,25,IT,141,80
7738,12,Support,118,125
7739,48,HR,30,16
7740,48,IT,128,24
7741,30,Support,10,24
7742,39,Operations,145,131
7743,24,Support,105,36
7744,43,Finance,85,144
7745,20,IT,114,45
7746,35,IT,108,13
7747,46,Finance,76,49
7748,45,Sales,42,53
7749,33,Finance,25,81
7750,50,IT,38,107
7751,39,HR,38,94
7752,10,Operations,13,88
7753,43,HR,103,129
7754,48,Operations,149,116
7755,7,Operations,74,87
7756,9,Operations,117,95
7757,48,Finance,32,94
7758,31,Operations,15,17
7759,10,HR,137,79
7760,34,IT,92,101
7761,42,Operations,32,11
7762,41,Support,28,141
7763,45,Support,143,74
7764,29,Sales,14,49
7765,8,Finance,105,31
7766,3,Support,29,60
7767,3,Operations,28,91
7768,32,Operations,34,41
7769,3,HR,119,117
7770,43,Sales,134,143
7771,42,Operations,94,13
7772,10,Support,133,127
7773,24,Operations,41,134
7774,22,Operations,25,51
7775,7,Support,74,54
7776,43,Operations,56,46
7777,50,Sales,15,52
7778,6,Operations,100,55
7779,14,Finance,45,112
7780,48,Support,98,73
7781,5,Operations,141,97
7782,14,HR,99,21
7783,48,HR,20,88
7784,27,IT,78,10
7785,44,Operations,107,127
7786,48,IT,98,14
7787,29,Operations,68,31
7788,1,HR,58,91
7789,19,HR,92,25
7790,18,Operations,85,99
7791,34,Finance,23,69
7792,45,Support,59,112
7793,25,Sales,10,114
7794,15,Sales,34,137
7795,12,Sales,108,25
7796,30,Operations,90,146
7797,17,Finance,143,46
7798,1,Support,16,59
7799,38,HR,38,141
7800,3,Finance,50,106
7801,50,Support,19,13
7802,50,HR,99,12
7803,27,Support,132,59
7804,3,Finance,16,91
7805,21,Finance,35,79
7806,30,Finance,137,52
7807,30,Operations,144,83
7808,2,Sales,139,125
7809,28,Finance,46,115
7810,45,HR,145,86
7811,27,Support,118,30
7812,49,Operations,30,88
7813,38,IT,112,43
7814,39,Finance,75,54
7815,12,Sales,58,60
7816,3,Sales,34,149
7817,50,Operations,75,94
7818,15,Operations,82,141
7819,23,IT,77,111
7820,9,HR,76,16
7821,43,HR,32,85
7822,50,IT,148,101
7823,42,Sales,125,27
7824,46,HR,92,26
7825,17,Sales,90,47
7826,4,HR,15,108
7827,35,HR,118,72
7828,8,Support,137,132
7829,36,Operations,116,148
7830,30,Support,27,72
7831,31,Support,127,69
7832,28,HR,113,31
7833,32,Finance,89,113
7834,14,HR,64,14
7835,26,IT,137,62
7836,50,Support,78,77
7837,39,IT,53,27
7838,15,Support,107,31
7839,6,IT,68,98
7840,17,Finance,96,140
7841,8,Sales,42,90
7842,34,Sales,61,60
7843,50,Finance,109,49
7844,43,IT,108,15
7845,5,Operations,43,63
7846,1,HR,96,87
7847,12,Sales,121,140
7848,22,HR,123,59
7849,10,HR,81,145
7850,44,Sales,97,117
7851,17,Finance,134,116
7852,9,Support,43,109
7853,22,Support,106,113
7854,6,Operations,103,74
7855,21,Finance,21,82
7856,46,Sales,19,112
7857,12,IT,108,39
7858,49,Finance,105,120
7859,33,HR,44,15
7860,45,Support,131,67
7861,3,HR,27,77
7862,28,HR,134,117
7863,29,Finance,58,13
7864,20,Finance,96,100
7865,39,HR,58,83
7866,33,Support,13,24
7867,44,Sales,140,15
7868,50,Support,15,8
7869,19,Finance,132,63
7870,10,HR,90,79
7871,1,Operations,85,107
7872,35,Support,34,79
7873,33,Finance,16,25
7874,31,HR,104,19
7875,8,Operations,89,30
7876,39,HR,134,69
7877,30,Sales,125,26
7878,45,Sales,27,36
7879,5,Support,87,118
7880,17,IT,27,123
7881,29,Operations,33,31
7882,18,Finance,79,58
7883,11,Finance,14,52
7884,8,Sales,68,21
7885,18,Sales,100,68
7886,3,IT,104,141
7887,32,Sales,65,63
7888,29,Sales,36,103
7889,46,Sales,86,37
7890,30,IT,113,49
7891,30,HR,14,141
7892,11,Finance,37,17
7893,22,IT,22,109
7894,3,Support,50,77
7895,1,Finance,52,62
7896,36,Finance,39,117
7897,26,IT,55,80
7898,35,Sales,106,149
7899,21,HR,66,149
7900,20,HR,98,12
7901,18,IT,32,35
7902,12,Sales,76,8
7903,8,Sales,42,48
7904,50,Sales,34,134
7905,37,IT,50,89
7906,18,Support,35,30
7907,30,Support,16,128
7908,8,Finance,14,22
7909,22,Sales,105,130
7910,23,HR,137,45
7911,17,HR,58,8
7912,23,Operations,60,97
7913,16,Operations,62,91
7914,7,HR,34,74
7915,31,Finance,18,106
7916,32,Operations,15,77
7917,39,HR,36,56
7918,21,Support,87,25
7919,30,Sales,119,67
7920,43,Sales,34,133
7921,21,Support,15,145
7922,45,Operations,114,89
7923,23,Sales,11,78
7924,34,Support,87,143
7925,4,HR,46,127
7926,31,Support,28,74
7927,6,IT,109,75
7928,37,Support,38,31
7929,48,Support,16,103
7930,18,IT,13,50
7931,36,Support,116,36
7932,35,Finance,57,124
7933,29,Operations,45,84
7934,48,HR,26,138
7935,36,Sales,51,58
7936,10,Operations,96,119
7937,3,IT,69,24
7938,5,Operations,65,23
7939,15,Operations,29,72
7940,45,Finance,51,51
7941,48,Support,38,111
7942,22,Finance,98,25
7943,28,HR,134,86
7944,15,Support,37,93
7945,29,Sales,61,92
7946,49,Operations,19,140
7947,5,Operations,26,121
7948,13,HR,109,122
7949,41,Sales,86,71
7950,42,Finance,69,139
7951,43,Operations,63,68
7952,50,Sales,44,105
7953,36,Support,96,8
7954,16,HR,14,68
7955,40,IT,148,19
7956,25,Finance,138,32
7957,29,HR,80,84
7958,28,HR,31,61
7959,10,IT,82,142
7960,43,Operations,10,8
7961,9,IT,51,97
7962,23,Finance,81,142
7963,5,Sales,27,99
7964,50,IT,80,56
7965,44,Sales,103,38
7966,49,Finance,81,135
7967,39,Operations,59,68
7968,50,IT,123,19
7969,24,IT,88,74
7970,49,Operations,108,109
7971,23,Support,134,43
7972,33,Support,20,116
7973,20,Sales,115,124
7974,32,Sales,70,146
7975,22,IT,148,133
7976,39,Operations,73,146
7977,2,Sales,83,116
7978,38,Support,30,66
7979,9,Support,58,31
7980,50,Operations,111,70
7981,19,Sales,60,110
7982,21,Operations,145,130
7983,31,Sales,93,98
7984,49,Finance,28,91
7985,27,Operations,80,114
7986,29,Support,53,75
7987,16,Support,85,50
7988,40,Support,145,116
7989,30,HR,112,73
7990,16,Operations,18,34
7991,27,Finance,125,37
7992,45,Operations,15,94
7993,17,Finance,149,143
7994,14,Finance,36,135
7995,40,IT,149,79
7996,14,HR,37,147
7997,36,Sales,85,47
7998,15,HR,21,117
7999,31,Support,15,91
8000,25,Sales,130,134
8001,14,Finance,53,83
8002,3,IT,135,79
8003,28,Sales,25,59
8004,45,IT,60,66
8005,25,IT,13,56
8006,25,HR,13,83
8007,32,HR,101,28
8008,28,HR,28,87
8009,3,Support,94,110
8010,44,IT,31,47
8011,23,Finance,75,51
8012,18,HR,28,103
8013,17,Operations,94,138
8014,12,Finance,18,113
8015,15,Sales,147,12
8016,29,Operations,65,83
8017,50,Support,45,11
8018,1,Support,31,63
8019,21,Sales,134,77
8020,50,Operations,102,147
8021,1,Sales,128,84
8022,17,Sales,107,70
8023,10,Support,144,90
8024,23,Operations,60,139
8025,47,HR,71,64
8026,18,Sales,26,14
8027,6,Operations,105,13
8028,44,Sales,141,49
8029,44,Operations,47,8
8030,17,HR,35,36
8031,6,Sales,61,44
8032,30,HR,54,111
8033,24,Support,95,88
8034,4,HR,63,130
8035,26,Support,136,72
8036,20,Operations,50,94
8037,3,HR,47,8
8038,7,Operations,58,138
8039,46,Finance,71,138
8040,40,Finance,81,63
8041,28,Operations,56,128
8042,17,IT,18,94
8043,8,Finance,138,148
8044,24,HR,40,51
8045,32,HR,30,128
8046,32,Finance,141,49
8047,24,Sales,130,77
8048,2,Finance,130,131
8049,39,Finance,141,131
8050,44,Finance,22,67
8051,1,IT,85,146
8052,43,Sales,95,149
8053,41,IT,112,15
8054,17,HR,131,74
8055,12,Finance,67,41
8056,31,Operations,93,39
8057,27,IT,97,32
8058,21,Support,126,12
8059,5,Sales,15,105
8060,24,Finance,80,50
8061,50,Operations,15,67
8062,21,Sales,112,90
8063,14,Finance,107,17
8064,1,HR,123,106
8065,9,IT,89,57
8066,12,Support,83,118
8067,37,Operations,108,115
8068,30,Finance,47,102
8069,30,Finance,114,87
8070,10,IT,69,73
8071,42,Sales,44,144
8072,8,Sales,100,113
8073,17,Finance,39,16
8074,10,IT,137,136
8075,47,Finance,135,130
8076,14,Finance,22,142
8077,11,HR,148,145
8078,34,Sales,94,74
8079,23,Operations,68,28
8080,11,Sales,127,72
8081,31,Operations,47,121
8082,16,IT,124,109
8083,7,Support,15,106
8084,30,HR,15,122
8085,36,Operations,18,57
8086,3,Support,149,45
8087,42,Finance,149,94
8088,11,Operations,124,17
8089,18,IT,146,20
8090,4,Sales,58,22
8091,18,IT,107,11
8092,18,IT,21,138
8093,45,HR,114,72
8094,49,Sales,46,39
8095,41,Sales,116,124
8096,6,IT,130,112
8097,31,IT,26,136
8098,26,IT,129,108
8099,15,Finance,130,141
8100,19,Sales,121,88
8101,16,HR,96,28
8102,39,HR,56,118
8103,10,IT,81,77
8104,45,Operations,39,85
8105,44,Sales,107,139
8106,46,IT,126,138
8107,25,Operations,43,77
8108,47,IT,97,66
8109,44,IT,108,19
8110,17,HR,111,146
8111,39,Support,37,34
8112,23,IT,80,123
8113,29,Support,45,131
8114,18,Finance,45,38
8115,5,Operations,91,65
8116,25,IT,42,22
8117,48,Sales,74,113
8118,10,Support,140,85
8119,44,Support,77,132
8120,36,Finance,134,20
8121,1,Finance,43,78
8122,4,IT,122,76
8123,36,IT,28,45
8124,41,Finance,109,62
8125,34,Finance,86,79
8126,43,HR,110,26
8127,3,Operations,59,68
8128,17,Finance,149,99
8129,9,Finance,101,93
8130,19,Finance,81,109
8131,32,Support,65,136
8132,24,Operations,84,63
8133,1,Support,144,40
8134,30,Operations,37,61
8135,46,Support,86,55
8136,31,Support,97,139
8137,24,Finance,40,57
8138,21,Support,56,119
8139,9,Finance,90,29
8140,45,Operations,35,67
8141,28,Sales,135,107
8142,33,Sales,132,60
8143,19,Support,30,143
8144,46,IT,135,76
8145,10,Sales,43,20
8146,14,Sales,133,77
8147,38,Finance,29,52
8148,50,Operations,47,126
8149,16,IT,127,87
8150,1,Support,20,63
8151,34,Finance,129,135
8152,19,HR,29,101
8153,43,Operations,136,12
8154,2,HR,11,130
8155,38,HR,29,123
8156,27,HR,96,110
8157,48,HR,23,54
8158,34,Finance,43,19
8159,25,HR,126,70
8160,49,Finance,117,86
8161,11,HR,119,39
8162,28,IT,101,51
8163,6,IT,90,124
8164,49,HR,76,69
8165,44,IT,117,9
8166,6,Finance,107,21
8167,7,IT,37,137
8168,23,Operations,22,10
8169,15,HR,87,12
8170,13,Finance,18,81
8171,20,Support,117,64
8172,35,Operations,126,55
8173,20,IT,11,92
8174,50,Operations,63,149
8175,50,Sales,120,20
8176,29,Operations,134,79
8177,43,Sales,44,124
8178,2,Support,123,83
8179,8,Operations,105,60
8180,21,HR,23,112
8181,14,Operations,49,111
8182,46,Operations,21,22
8183,15,Support,117,15
8184,49,Finance,70,71
8185,23,Support,147,81
8186,27,Finance,82,136
8187,18,HR,57,9
8188,10,Support,77,45
8189,17,Support,80,13
8190,41,Finance,114,105
8191,7,Support,51,94
8192,32,Finance,121,67
8193,47,HR,13,107
8194,2,IT,30,69
8195,46,HR,88,122
8196,50,Operations,63,37
8197,5,Operations,114,72
8198,32,Operations,57,42
8199,16,HR,107,85
8200,24,Support,77,15
8201,5,Operations,143,70
8202,18,IT,27,49
8203,42,HR,67,50
8204,22,Operations,117,136
8205,9,HR,21,92
8206,30,HR,90,108
8207,34,Operations,76,136
8208,26,Sales,91,58
8209,34,Sales,137,89
8210,42,Support,92,90
8211,40,Operations,144,53
8212,27,HR,11,130
8213,32,Finance,12,48
8214,44,Finance,123,103
8215,48,Support,127,145
8216,32,HR,75,106
8217,4,Sales,75,86
8218,41,Finance,130,61
8219,12,Finance,104,53
8220,15,IT,33,98
8221,14,Finance,142,32
8222,2,Support,90,127
8223,10,Operations,146,124
8224,15,Finance,22,126
8225,48,Finance,27,40
8226,25,IT,74,19
8227,2,Sales,17,83
8228,43,Sales,94,81
8229,50,Sales,51,11
8230,10,Support,101,104
8231,13,IT,123,100
8232,48,Sales,82,54
8233,17,Finance,10,142
8234,28,Operations,126,11
8235,43,HR,46,39
8236,36,IT,63,138
8237,5,IT,91,86
8238,16,Support,76,11
8239,36,Support,132,44
8240,20,Finance,103,46
8241,50,HR,134,48
8242,37,HR,65,54
8243,20,Sales,76,125
8244,39,Finance,40,53
8245,29,HR,119,87
8246,44,HR,101,50
8247,39,Finance,132,56
8248,19,Operations,30,29
8249,25,Finance,97,95
8250,28,Support,89,109
8251,34,Sales,92,120
8252,6,Support,23,115
8253,8,Sales,118,22
8254,39,IT,122,19
8255,5,Operations,81,37
8256,49,Sales,92,144
8257,7,IT,34,65
8258,27,Operations,32,35
8259,7,Sales,55,83
8260,49,Sales,131,80
8261,41,IT,31,102
8262,42,Finance,43,35
8263,45,Support,47,46
8264,8,Sales,32,67
8265,19,Support,136,93
8266,19,IT,80,103
8267,45,Support,59,54
8268,27,Sales,76,105
8269,28,Sales,58,29
8270,22,Sales,47,81
8271,4,HR,26,138
8272,34,IT,52,27
8273,22,HR,137,25
8274,49,IT,60,57
8275,18,Sales,80,73
8276,46,Finance,60,8
8277,3,Support,14,76
8278,6,Sales,123,53
8279,18,Support,130,92
8280,44,Finance,73,125
8281,37,IT,87,33
8282,30,Support,97,128
8283,1,Sales,19,46
8284,36,HR,106,149
8285,17,Sales,92,98
8286,26,Sales,55,125
8287,32,Operations,57,136
